object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,spectrum_type,organization,spectrum_identity,librarytype,spectrumid,owner,instrument_mode,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific
intensity.125,174faa31441aa36a88eab464d1607610,0.801740896,0.7,TRUE,5.915480501,#NAME?,TRUE,TRUE,9,10,1 Particle7Area42.csv,CC BY-NC,intensity.125,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,1acf8ee06e9c7d5cf0f70a9300bdbdca,125.7265768,raman,raman open database,c,crystallography,3500021,public domain,,,,,,,,,arbitrary units,http://solsa.crystallography.net/rod/3500021.rod,4.24,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.126,4e718e49ce3d5e524ffedf740e57c873,0.804068153,0.7,TRUE,1.626083798,#NAME?,TRUE,TRUE,10,10,1 Particle7Area44.csv,CC BY-NC,intensity.126,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,11cf7f7b278c83b9cbe904b49ba0b3ac,9.1157771,raman,rruff,laachite,minerals,laachite__r141091__broad_scan__780__0__unoriented__raman_data_raw__24165,rruff,,r141091,"(ca,mn^2+^)_2_zr^4+^_2_nb^5+^_2_ti^4+^fe^2+^o_14_","in den dellen, laach lake volcano, mendig, eifel, germany",ch. and h. schfer,the identification of this mineral has been confirmed only by single crystal x-ray diffraction.,rruff.info/r141091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prismatic red-brown crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.127,9f9216906e3b2912e40a761f03fc8e41,0.791858447,0.7,TRUE,5.797773455,#NAME?,TRUE,TRUE,11,10,1 Particle7Area5.csv,CC BY-NC,intensity.127,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,569dd3c6643eada77505e9abd328794f,64.35771719,raman,monterey bay aquarium research institute,pa,polymers and organic materials,pa plas096,,reflectance,,,,,,,,,,,,,,,"miller, e.a., yamahara, k.m., french, c. et al. a raman spectral reference library of potential anthropogenic and biological ocean polymers. sci data 9, 780 (2022). https://doi.org/10.1038/s41597-022-01883-5",,,,,,,,,,,,,,,,,monterey bay aquarium research institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyacrylamides,plastic,
intensity.128,45533f84645088f9cd96daeb746950b9,0.931318129,0.7,TRUE,4.052883275,#NAME?,TRUE,TRUE,12,10,1 Particle7Area53.csv,CC BY-NC,intensity.128,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,e9f24b613ec2a8a0b6010209b25c38a3,7.987023438,raman,cabernard et al. 2018,"polypropylene, isotactic","polymer, minerals, organic materials",133cabernard,,,,,,,,,,,"polymer| awi| pksd 68 polypropylene, isotactic pellets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scientific polymer products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(propylene)
intensity.129,ad2cd8a8aa0753a75f0bc288a72eb2a7,0.820684339,0.7,TRUE,1.469206917,#NAME?,TRUE,TRUE,13,10,1 Particle7Area8.csv,CC BY-NC,intensity.129,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,70a5532578aba0192c4e70cc3ab3c897,11.7367612,raman,rruff,kozoite-(nd),minerals,kozoitend__r060996__broad_scan__785__0__unoriented__raman_data_processed__12662,rruff,,r060996,ndco_3_(oh),"mitsukoshi, hizen-cho, karatsu city, saga prefecture, japan",marcus origlieri,the identification of this mineral is not yet confirmed.,rruff.info/r060996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pink sphere, radially zoned with kozoite-(la). the kozoite-(nd) is distinguished from kozoite-(la) by being pinker in color.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.130,876c9fef554128f5ffa072004dc4ae10,0.727264255,0.7,TRUE,2.512483772,#NAME?,TRUE,TRUE,1,11,1 Particle8Area10.csv,CC BY-NC,intensity.130,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,158c1254cc57c8f3a98ff527b29e1b68,4.928485435,raman,"slopp, munno et al. 2020",modal,polymers,dyedcellulose1.redfiber,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,10,,,,,10,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,,785,10,,,,,other plastic,plastic,
intensity.131,bd556ed8bcb25b5957a86160e70a4b20,0.845950901,0.7,TRUE,6.825666662,#NAME?,TRUE,TRUE,2,11,1 Particle8Area13.csv,CC BY-NC,intensity.131,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,43306f89bfaa8077ce2023ea5e05186f,73.7983507,raman,rruff,quartz__r110104__raman__532__0__unoriented__raman_data_processed__36248,minerals,./rruffmany_2287.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of 3087 raman spectra of minerals, provided by the rruff project from university of arizona. (data set from 2012, as part of crystalsleuth software) for many mineral species, there are several entries, which allows to get an impression for the intra- and inter-species spectral variations.",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.482117,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/2012 03:12:32,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.132,b6b6de24d917faac6d5808c7caad4ae0,0.672634734,0.7,FALSE,8.720572199,#NAME?,TRUE,FALSE,3,11,1 Particle8Area14.csv,CC BY-NC,intensity.132,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,879ce0886e2e351b40299c31d5edcf37,34.26095937,raman,rruff,painite,minerals,painite__r060957__broad_scan__785__0__unoriented__raman_data_raw__12690,rruff,,r060957,cazr^4+^al_9_o_15_(bo_3_),"ohngaing village, mogok, burma",marcus origlieri,the identification of this mineral has been confirmed by x-ray diffraction.,rruff.info/r060957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"single crystal, reddish-brown to orangish prism section, several prism forms, small transparent areas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.133,8162f56e6ff318a22db0a0d07fd03d51,0.972746066,0.7,TRUE,10.90548964,#NAME?,TRUE,TRUE,4,11,1 Particle8Area15.csv,CC BY-NC,intensity.133,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,f8e42fb7d17d779fd1e4fbb98ecf0f03,12.48329456,raman,"slopp, munno et al. 2020",cotton,polymers,cotton17.whiteteabag,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,600,100,100,100,0,,,,,,,,,,,,,,,,,,store bought,785,8,,,,,organic matter,not plastic,
intensity.134,8162f56e6ff318a22db0a0d07fd03d51,0.965504409,0.7,TRUE,11.77739648,#NAME?,TRUE,TRUE,5,11,1 Particle8Area17.csv,CC BY-NC,intensity.134,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,99c426b392e4e2364f83cf5ed0a1167b,12.48329456,raman,"slopp, munno et al. 2020",cotton,polymers,cotton17.whiteteabag,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,600,100,100,100,0,,,,,,,,,,,,,,,,,,store bought,785,8,,,,,organic matter,not plastic,
intensity.135,b6b6de24d917faac6d5808c7caad4ae0,0.65175351,0.7,FALSE,6.821439327,#NAME?,TRUE,FALSE,6,11,1 Particle8Area19.csv,CC BY-NC,intensity.135,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,db66c87710c41bc40ee2fb5b2ee7b63d,34.26095937,raman,rruff,painite,minerals,painite__r060957__broad_scan__785__0__unoriented__raman_data_raw__12690,rruff,,r060957,cazr^4+^al_9_o_15_(bo_3_),"ohngaing village, mogok, burma",marcus origlieri,the identification of this mineral has been confirmed by x-ray diffraction.,rruff.info/r060957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"single crystal, reddish-brown to orangish prism section, several prism forms, small transparent areas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.136,3f547ab149549039d66156c8eecc5b1b,0.756827054,0.7,TRUE,6.859774312,#NAME?,TRUE,TRUE,7,11,1 Particle8Area20.csv,CC BY-NC,intensity.136,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,2916a04ae52f7e790f82042338fb37af,5.975822082,raman,rruff,schreibersite,minerals,schreibersite__r070239__broad_scan__532__0__unoriented__raman_data_raw__14472,rruff,,r070239,"(fe,ni,cr)_3_p","sao juliao de moreira meteorite, ponte de lima, viana do castelo district, portugal",michael scott,the identification of this mineral has been confirmed by x-ray diffraction.,rruff.info/r070239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"silvery fragments with slightly brassy luster, co-type specimen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.137,7337ddae3277a1cfcac07944e644ed75,0.907841571,0.7,TRUE,2.908845537,#NAME?,TRUE,TRUE,8,11,1 Particle8Area21.csv,CC BY-NC,intensity.137,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,7be3a0261a27d6e7ac6181d5957ef835,69.09045847,raman,"slopp, munno et al. 2020",polyethylene,polymers,polyethylene26.whitemicrobead,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fragment,,8,,,,,8,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,store bought,785,8,,,,,polyolefins (polyalkenes),plastic,poly(ethylene)
intensity.138,62c04fbfde9ea1d28d31c23a07ca9b24,0.730443745,0.7,TRUE,5.615578157,#NAME?,TRUE,TRUE,9,11,1 Particle8Area28.csv,CC BY-NC,intensity.138,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,9a36c1e46f90228d1052e78790d4e5c0,5.917089637,raman,rruff,masutomilite,minerals,masutomilite__r061008__broad_scan__532__0__unoriented__raman_data_raw__12864,rruff,,r061008,"klialmn^2+^(si_3_al)o_10_(f,oh)_2_","tanokamiyama, shiga prefecture, japan",michael scott,the identification of this mineral has been made only by x-ray diffraction.,rruff.info/r061008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brownish purple mica fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.139,cdf08b6db67e92ef8e3e790ee60641ad,0.562693297,0.7,FALSE,2.384265537,#NAME?,TRUE,FALSE,10,11,1 Particle8Area31.csv,CC BY-NC,intensity.139,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,76b786bd4b0b2c1986d69ee33bd3a535,36.64412186,raman,"slopp, munno et al. 2020",pp,polymers,polypropylene9.bluefiber,,,,,,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,1200,300,100,100,0,,,,,,,,,,,,,,,,,,,532,8,,,,,polyolefins (polyalkenes),plastic,poly(propylene)
intensity.140,9f9216906e3b2912e40a761f03fc8e41,0.923892238,0.7,TRUE,12.2906514,#NAME?,TRUE,TRUE,11,11,1 Particle8Area32.csv,CC BY-NC,intensity.140,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,b3f5b6a86f16a234e4bedd50fd02a449,64.35771719,raman,monterey bay aquarium research institute,pa,polymers and organic materials,pa plas096,,reflectance,,,,,,,,,,,,,,,"miller, e.a., yamahara, k.m., french, c. et al. a raman spectral reference library of potential anthropogenic and biological ocean polymers. sci data 9, 780 (2022). https://doi.org/10.1038/s41597-022-01883-5",,,,,,,,,,,,,,,,,monterey bay aquarium research institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyacrylamides,plastic,
intensity.141,5144dac6defe016e4b4250e631ea5d1d,0.816341866,0.7,TRUE,4.308911244,#NAME?,TRUE,TRUE,12,11,1 Particle8Area34.csv,CC BY-NC,intensity.141,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,8e37e6de1f81647c7b2c9c564e29b618,29.40046242,raman,"slopp, munno et al. 2020",cotton,polymers,cotton2a.pinkfiber,,,,,,,,,,,,,,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,1200,100,100,25,30,,,,,,,,,,,,,,,,,,donated,532,8,,,,,organic matter,not plastic,
intensity.142,6945e9ccea1f052c5cf0216ab9e0f0fd,0.71740209,0.7,TRUE,2.714431996,#NAME?,TRUE,TRUE,13,11,1 Particle8Area36.csv,CC BY-NC,intensity.142,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,fe83b1a24471b76cc97c5b0d13593c4c,4.22861264,raman,cabernard et al. 2018,polyacrylamide,"polymer, minerals, organic materials",115cabernard,,,,,,,,,,,polymer| awi| pksd 36 polyacrylamide granular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scientific polymer products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyacrylamides,plastic,
intensity.143,837c30e8bbbe0188b35bbebf52a77e10,0.88885806,0.7,TRUE,5.726547387,#NAME?,TRUE,TRUE,1,12,1 Particle8Area41.csv,CC BY-NC,intensity.143,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,71cf159ebaddc477b966c56964a95eef,43.91694035,raman,rruff,calcioburbankite,minerals,calcioburbankite__r070023__broad_scan__785__0__unoriented__raman_data_raw__13721,rruff,,r070023,"na_3_(ca,ce^3+^,sr,la^3+^)_3_(c^4+^o_3_)_5_","vuoriyarvi massif, murmansk region, russia",michael scott,the identification of this mineral is confirmed by single-crystal x-ray diffraction and chemical analysis.,rruff.info/r070023,(na_2.89_ca_0.11_)_=3_(ca_0.91_sr_0.67_ba_0.53_ce_0.51_la_0.26_nd_0.12_)_=3_(co_3_)_5_; co_2_ estimated by difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pale orange vitreous massive embedded in white dolomite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.144,495afd73f0a9ba3c415b71f5d1ef0e85,0.856245987,0.7,TRUE,5.835298984,#NAME?,TRUE,TRUE,2,12,1 Particle8Area42.csv,CC BY-NC,intensity.144,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,9297cd6c6e48c112d948b5b9dd549cba,13.71823241,raman,chsos_pigments,indigo 36000_532,pigments,indigo 36000_532,unknown,absorbance,,,,unknown,,,,counts,"raman spectra of 58 historical pigments, distributed as swatches painted on a cardboard (pigment checker), by dr. antonino cosentino/chsos (http://chsopensource.org/). measured at three laser wavelengths.
published as pigments checker version 3.0, a handy set for conservation scientists: a free online raman spectra database in microchemical journal 129, 123132 (2016)",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.31579,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2017 17:40,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,
intensity.145,000d139ff7b33524b632432697ffcb1b,0.843951763,0.7,TRUE,12.94028162,#NAME?,TRUE,TRUE,3,12,1 Particle8Area43.csv,CC BY-NC,intensity.145,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,0e3635a792bfa807e88232b1ce90233d,154.8677266,raman,rruff,copperiitetraamminenitrate__r060941__raman__532__0__unoriented__raman_data_processed__17208,minerals,./rruffmany_0700.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of 3087 raman spectra of minerals, provided by the rruff project from university of arizona. (data set from 2012, as part of crystalsleuth software) for many mineral species, there are several entries, which allows to get an impression for the intra- and inter-species spectral variations.",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.482116,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/2012 03:11:12,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.146,86aef792cc26cd9440e747347ba0576f,0.634673488,0.7,FALSE,2.967087884,#NAME?,TRUE,FALSE,4,12,1 Particle8Area44.csv,CC BY-NC,intensity.146,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,d30d2f2c2382a4ff220f4f609dc472cf,17.31185877,raman,rruff,bunsenite,minerals,bunsenite__r080121__broad_scan__532__0__unoriented__raman_data_processed__18847,rruff,,r080121,ni^2+^o,"johanngeorgenstadt, saxony, germany",william w. pinch,the identification of this mineral has been confirmed by single-crystal x-ray diffraction.,rruff.info/r080121,ni_1.00_o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark green octahedra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.147,2c15efb4c98c5b46cd8a26f76b1b1463,0.956475002,0.7,TRUE,8.052990274,#NAME?,TRUE,TRUE,5,12,1 Particle8Area53.csv,CC BY-NC,intensity.147,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,a947493e4644b4a831a3be0508350d52,27.83994233,raman,"j. lynch, nist",pp,polymers,nist_srm_9_1s_20ac_10x_25mw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(propylene)
intensity.148,d7d8319f7d7cbdae679256d003bf7071,0.870714786,0.7,TRUE,2.284196219,#NAME?,TRUE,TRUE,6,12,1 Particle8Area8.csv,CC BY-NC,intensity.148,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,c9377ea54eba9905475afc64c9855555,63.18111602,raman,"slopp, munno et al. 2020",pe,polymers,polyethylene16.clearfragment,,,,,,,,,,,,,,,,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fragment,,4,,,,,4,,,,,,,,,,,,,1200,300,100,50,0,,,,,,,,,,,,,,,,,,,532,4,,,,,polyolefins (polyalkenes),plastic,poly(ethylene)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,
